ID_Jogador,Dias_Desde_Instalacao,Nivel_Atual,Tempo_Jogado_Horas,Itens_Raros_Possuidos,Gasto_Total_BRL,COMPROU_OFERTA_X
3327,34,3,26,0,0.0,0
3328,72,97,112,6,0.0,0
3329,40,68,65,5,0.0,0
3330,40,25,44,1,0.0,0
3331,3,20,10,1,0.0,0
3332,14,34,28,0,28.83,0
3333,59,26,61,3,0.0,0
3334,8,5,22,0,0.0,0
3335,4,99,54,7,0.0,0
3336,12,61,45,10,0.0,0
3337,8,92,53,5,0.0,0
3338,78,93,98,6,0.0,0
3339,61,9,50,1,0.0,0
3340,21,50,43,2,0.0,0
3341,2,6,8,0,0.0,0
3342,38,83,72,5,0.0,0
3343,30,60,58,5,0.0,0
3344,106,44,99,1,0.0,0
3345,25,11,25,1,0.0,0
3346,13,66,50,2,0.0,0
3347,22,47,36,4,0.0,0
3348,117,73,135,2,0.0,1
3349,36,85,76,6,0.0,0
3350,34,88,65,3,0.0,0
3351,9,98,57,2,0.0,0
3352,41,86,76,1,0.0,0
3353,42,3,34,0,0.0,0
3354,12,76,39,7,0.0,0
3355,20,92,60,8,0.0,0
3356,11,30,23,3,0.0,0
3357,9,90,43,4,0.0,0
3358,1,21,4,2,387.5,1
3359,11,28,18,2,0.0,0
3360,25,90,59,5,125.11,0
3361,1,62,33,0,0.0,0
3362,10,33,29,1,38.74,1
3363,64,85,92,3,0.0,0
3364,28,35,43,2,0.0,0
3365,29,52,53,2,0.0,0
3366,16,34,29,3,0.0,0
3367,34,41,49,2,0.0,0
3368,7,51,29,3,0.0,1
3369,52,47,59,2,0.0,1
3370,4,82,40,5,0.0,0
3371,33,58,57,4,0.0,0
3372,13,75,47,5,0.0,0
3373,42,57,65,1,0.0,0
3374,24,23,21,0,0.0,0
3375,19,48,30,0,0.0,0
3376,6,22,8,2,0.0,0
3377,31,17,34,2,0.0,1
3378,111,69,116,3,0.0,0
3379,53,11,49,2,0.0,0
3380,2,94,52,7,0.0,0
3381,15,15,27,2,0.0,0
3382,78,91,114,5,0.0,0
3383,21,35,30,1,0.0,0
3384,33,33,34,2,0.0,0
3385,74,84,98,4,68.87,1
3386,63,16,63,0,0.0,0
3387,21,34,31,2,0.0,0
3388,18,66,47,4,258.94,1
3389,13,99,57,2,0.0,0
3390,39,40,59,0,15.64,0
3391,11,28,17,2,0.0,0
3392,9,47,31,5,0.0,0
3393,14,39,36,1,0.0,0
3394,6,70,49,1,0.0,0
3395,36,73,61,2,0.0,0
3396,29,20,38,1,0.0,0
3397,20,1,13,1,0.0,0
3398,15,72,54,7,0.0,0
3399,72,87,109,3,0.0,0
3400,1,63,27,3,0.0,0
3401,44,67,71,4,0.0,0
3402,70,4,63,1,280.99,0
3403,18,58,41,1,0.0,0
3404,25,25,35,1,0.0,0
3405,87,47,96,5,0.0,0
3406,8,38,35,1,0.0,0
3407,23,15,16,1,0.0,0
3408,20,63,47,4,0.0,0
3409,9,21,11,0,0.0,0
3410,52,99,91,6,0.0,0
3411,69,57,79,3,0.0,0
3412,46,53,62,3,0.0,0
3413,7,46,24,2,0.0,0
3414,3,14,10,1,0.0,0
3415,28,100,77,5,211.44,1
3416,2,76,37,2,0.0,0
3417,34,17,42,1,0.0,0
3418,23,39,43,1,0.0,0
3419,33,9,41,0,0.0,0
3420,27,99,73,9,0.0,0
3421,17,77,51,4,0.0,1
3422,7,79,37,8,15.87,0
3423,11,82,45,4,0.0,0
3424,23,97,65,3,0.0,0
3425,32,6,28,0,0.0,0
3426,46,91,94,1,0.0,0
3427,44,23,45,1,0.0,0
3428,109,59,107,3,267.74,0
3429,11,91,57,3,0.0,0
3430,3,98,54,9,113.26,0
3431,13,46,31,2,90.13,1
3432,41,38,62,2,0.0,0
3433,18,14,11,0,0.0,0
3434,52,100,97,9,0.0,0
3435,24,72,53,5,0.0,0
3436,80,62,90,2,0.0,0
3437,89,35,100,0,0.0,0
3438,3,19,15,2,0.0,0
3439,19,30,28,2,0.0,0
3440,29,78,60,5,0.0,0
3441,9,84,50,6,52.62,0
3442,16,25,22,2,0.0,0
3443,34,40,53,2,0.0,0
3444,8,88,50,0,0.0,0
3445,28,14,34,0,0.0,0
3446,36,26,42,0,0.0,0
3447,3,87,50,5,0.0,0
3448,21,22,34,1,0.0,0
3449,10,48,40,1,0.0,0
3450,39,83,75,2,0.0,0
3451,7,51,26,4,328.26,0
3452,67,3,54,0,0.0,0
3453,17,42,34,2,0.0,0
3454,7,19,12,1,0.0,0
3455,18,73,47,3,162.45,0
3456,16,28,27,0,0.0,0
3457,17,84,50,2,0.0,0
3458,27,45,38,2,184.85,0
3459,23,71,45,4,0.0,1
3460,5,78,45,7,0.0,0
3461,3,63,35,3,0.0,0
3462,40,73,66,3,0.0,0
3463,25,19,34,1,161.18,0
3464,14,47,29,4,0.0,0
3465,50,14,48,0,123.93,0
3466,15,38,31,2,0.0,0
3467,48,53,61,0,0.0,0
3468,11,61,36,4,0.0,0
3469,3,36,17,0,0.0,0
3470,81,40,86,2,0.0,0
3471,16,81,56,3,61.45,0
3472,48,30,51,2,0.0,0
3473,10,9,8,1,0.0,0
3474,32,64,58,2,0.0,0
3475,62,33,57,1,142.1,0
3476,2,52,27,2,0.0,0
3477,54,89,95,6,591.73,1
3478,26,14,24,0,0.0,0
3479,29,75,59,9,233.87,1
3480,23,53,50,5,33.95,1
3481,63,99,103,5,0.0,0
3482,2,59,31,3,0.0,1
3483,10,78,46,3,0.0,0
3484,63,94,91,2,0.0,0
3485,42,41,56,3,0.0,0
3486,1,68,28,5,258.33,1
3487,22,68,41,4,0.0,0
3488,23,92,69,6,0.0,0
3489,16,8,18,1,0.0,0
3490,11,2,14,1,0.0,0
3491,35,86,67,5,19.37,0
3492,7,41,28,0,20.52,0
3493,49,55,64,4,0.0,0
3494,49,16,45,2,0.0,0
3495,17,93,64,2,270.6,0
3496,11,62,39,5,0.0,0
3497,11,48,29,0,0.0,0
3498,20,30,24,1,0.0,0
3499,39,12,39,0,0.0,0
3500,14,35,33,2,0.0,0
3501,29,11,24,0,82.71,0
3502,15,64,47,3,0.0,0
3503,11,50,29,2,0.0,0
3504,1,85,47,3,0.0,0
3505,1,21,11,2,0.0,0
3506,8,69,42,4,0.0,1
3507,16,48,33,3,31.82,0
3508,58,20,58,1,0.0,0
3509,49,67,69,2,0.0,0
3510,10,44,27,2,0.0,0
3511,9,33,16,0,0.0,0
3512,8,73,39,2,1065.97,1
3513,13,61,38,8,32.97,1
3514,21,9,22,2,0.0,0
3515,18,68,51,7,0.0,0
3516,8,35,20,0,0.0,0
3517,5,81,43,3,0.0,0
3518,1,98,58,5,0.0,0
3519,6,88,49,5,475.79,0
3520,37,96,74,5,0.0,0
3521,9,65,31,4,0.0,0
3522,19,8,14,0,0.0,0
3523,27,45,39,1,288.37,0
3524,66,87,106,3,89.2,0
3525,66,47,72,4,0.0,0
3526,42,40,53,3,0.0,0
3527,2,76,41,5,0.0,0
3528,26,54,53,5,0.0,0
3529,47,76,75,4,22.47,0
3530,1,46,21,1,0.0,0
3531,24,47,39,5,0.0,0
3532,59,15,56,1,0.0,1
3533,20,19,22,1,0.0,0
3534,1,26,8,3,0.0,0
3535,1,52,24,0,0.0,0
3536,17,93,53,5,376.75,0
3537,6,22,25,1,0.0,0
3538,33,21,39,1,0.0,0
3539,38,51,64,3,0.0,0
3540,6,38,26,3,0.0,0
3541,66,20,70,3,0.0,0
3542,18,29,30,0,0.0,0
3543,5,51,33,4,0.0,0
3544,44,4,26,0,0.0,0
3545,47,55,60,2,0.0,0
3546,31,71,60,0,0.0,0
3547,58,92,92,5,0.0,0
3548,41,28,46,2,249.58,0
3549,65,4,56,0,154.58,0
3550,18,22,27,2,0.0,0
3551,42,76,75,7,0.0,0
3552,250,45,225,4,0.0,0
3553,39,67,70,3,0.0,1
3554,4,86,52,4,0.0,0
3555,22,66,51,5,0.0,0
3556,27,88,76,6,0.0,0
3557,6,34,28,1,0.0,0
3558,99,91,120,6,0.0,0
3559,6,55,34,4,0.0,0
3560,6,1,1,0,0.0,0
3561,75,72,87,8,0.0,0
3562,19,87,56,2,0.0,0
3563,2,38,16,2,32.35,0
3564,28,6,22,0,0.0,0
3565,28,86,67,7,0.0,0
3566,3,25,21,1,52.82,0
3567,108,82,133,1,0.0,0
3568,24,17,29,0,0.0,0
3569,25,61,45,0,0.0,0
3570,23,12,21,2,0.0,0
3571,29,6,29,1,0.0,0
3572,10,90,48,3,0.0,0
3573,11,27,15,1,0.0,0
3574,22,8,24,0,0.0,0
3575,50,83,81,6,0.0,0
3576,2,65,33,5,0.0,0
3577,28,57,56,1,0.0,0
3578,50,93,91,2,0.0,0
3579,6,99,63,4,124.81,0
3580,1,40,17,4,0.0,1
3581,12,14,18,0,0.0,0
3582,27,35,39,0,0.0,0
3583,5,48,29,5,0.0,0
3584,17,84,49,5,291.36,1
3585,25,56,40,1,0.0,0
3586,28,49,46,3,0.0,0
3587,10,13,10,0,0.0,0
3588,16,61,47,6,0.0,0
3589,46,49,53,2,0.0,0
3590,86,46,84,2,0.0,0
3591,60,62,76,2,607.75,0
3592,25,8,16,0,381.99,1
3593,16,43,42,3,0.0,0
3594,13,20,19,0,0.0,0
3595,5,97,49,4,0.0,0
3596,4,90,50,6,0.0,0
3597,35,39,51,1,0.0,1
3598,10,85,51,1,0.0,0
3599,9,49,31,1,88.12,0
3600,190,64,179,2,0.0,0
3601,7,62,39,3,0.0,0
3602,5,54,38,6,16.52,0
3603,4,9,6,0,178.41,0
3604,27,88,61,4,0.0,0
3605,30,37,43,0,0.0,0
3606,14,49,35,3,0.0,0
3607,23,41,32,1,0.0,0
3608,47,17,43,1,0.0,0
3609,52,88,94,4,0.0,0
3610,96,21,80,1,0.0,0
3611,53,51,64,4,0.0,0
3612,25,59,44,3,0.0,0
3613,6,39,19,2,0.0,0
3614,4,55,28,0,0.0,0
3615,2,41,24,2,0.0,0
3616,33,39,52,2,156.61,1
3617,50,13,47,0,0.0,0
3618,22,64,46,3,0.0,0
3619,2,11,14,1,0.0,0
3620,24,19,18,3,0.0,0
3621,83,11,75,1,0.0,0
3622,28,77,55,4,0.0,0
3623,50,46,62,3,0.0,1
3624,49,45,64,2,66.92,0
3625,81,1,57,0,0.0,0
3626,45,40,56,3,0.0,0
3627,42,19,44,3,0.0,0
3628,9,76,52,2,0.0,0
3629,2,72,51,6,0.0,0
3630,22,72,45,4,0.0,0
3631,4,61,40,3,0.0,0
3632,99,12,85,0,0.0,0
3633,11,61,35,2,0.0,0
3634,58,33,64,0,0.0,0
3635,15,45,27,1,105.49,0
3636,12,90,48,8,0.0,0
3637,83,92,103,7,0.0,0
3638,14,69,48,1,0.0,0
3639,15,8,17,1,0.0,0
3640,4,25,11,0,0.0,0
3641,34,91,80,3,0.0,0
3642,11,46,28,2,0.0,0
3643,27,87,71,8,0.0,0
3644,27,30,37,2,0.0,1
3645,39,47,51,2,0.0,0
3646,42,87,76,5,0.0,0
3647,22,49,35,6,0.0,0
3648,13,47,34,2,0.0,0
3649,55,84,86,7,98.81,0
3650,12,82,53,5,0.0,0
3651,22,18,30,0,1430.95,0
3652,16,66,46,4,0.0,0
3653,58,68,73,2,0.0,1
3654,17,94,65,9,55.44,0
3655,15,33,28,2,0.0,0
3656,36,36,37,3,0.0,1
3657,28,82,64,9,0.0,0
3658,4,19,14,1,0.0,0
3659,22,28,29,0,0.0,0
3660,40,40,51,5,0.0,0
3661,146,84,155,3,0.0,0
3662,30,97,74,7,0.0,0
3663,14,76,49,5,0.0,0
3664,8,15,9,0,0.0,0
3665,62,41,78,4,53.31,0
3666,51,39,56,2,0.0,0
3667,8,2,1,0,0.0,0
3668,7,63,34,5,0.0,0
3669,38,29,50,1,118.08,0
3670,12,74,45,5,0.0,0
3671,11,66,33,1,0.0,0
3672,5,51,24,3,115.57,0
3673,10,75,40,1,0.0,0
3674,17,77,49,7,0.0,0
3675,40,10,35,1,0.0,1
3676,13,14,19,5,0.0,0
3677,12,82,51,2,0.0,0
3678,11,51,35,3,288.61,0
3679,20,73,61,6,0.0,0
3680,6,39,28,1,0.0,0
3681,20,28,33,3,0.0,0
3682,37,3,22,1,0.0,0
3683,1,84,39,3,39.51,0
3684,1,70,27,2,0.0,0
3685,3,27,12,1,0.0,0
3686,24,2,24,0,0.0,0
3687,58,93,90,3,0.0,0
3688,1,38,25,0,0.0,0
3689,83,3,71,0,0.0,0
3690,4,16,11,1,0.0,0
3691,56,94,97,4,0.0,0
3692,20,40,42,1,33.38,0
3693,33,2,29,0,0.0,0
3694,22,81,59,2,1690.31,1
3695,20,41,39,4,70.97,1
3696,55,12,42,0,0.0,0
3697,43,35,51,3,0.0,0
3698,20,65,48,3,245.62,1
3699,4,55,28,3,0.0,0
3700,4,45,21,5,404.32,0
3701,49,79,83,1,467.24,0
3702,23,90,64,1,0.0,0
3703,20,85,59,3,0.0,0
3704,35,62,66,3,75.08,1
3705,59,49,70,0,0.0,0
3706,30,95,69,7,0.0,0
3707,44,25,54,2,0.0,0
3708,44,23,39,1,0.0,0
3709,14,24,23,0,0.0,0
3710,10,38,23,3,0.0,0
3711,49,28,54,2,0.0,0
3712,15,21,25,1,0.0,0
3713,71,54,86,3,0.0,0
3714,3,18,16,0,152.18,0
3715,2,36,18,2,0.0,0
3716,79,99,111,4,233.93,0
3717,32,45,50,2,0.0,0
3718,15,73,52,3,703.91,0
3719,43,53,54,6,0.0,0
3720,34,30,43,2,125.28,1
3721,23,60,46,3,108.16,0
3722,4,98,52,7,0.0,0
3723,51,32,55,0,0.0,0
3724,61,67,78,9,0.0,0
3725,6,67,33,5,0.0,0
3726,58,28,59,0,0.0,0
3727,64,44,74,1,0.0,0
3728,24,79,55,4,103.62,0
3729,33,41,52,2,0.0,0
3730,15,63,55,2,0.0,0
3731,10,23,21,2,0.0,0
3732,39,75,68,2,0.0,1
3733,60,48,67,2,21.66,1
3734,32,32,43,2,0.0,0
3735,22,57,53,1,33.7,1
3736,6,100,64,8,0.0,0
3737,2,33,25,1,0.0,0
3738,18,24,30,1,0.0,0
3739,2,39,23,2,0.0,0
3740,26,34,32,1,0.0,0
3741,15,56,39,4,0.0,0
3742,43,28,47,2,0.0,0
3743,11,37,26,2,0.0,0
3744,27,7,21,0,0.0,0
3745,24,68,56,5,0.0,0
3746,1,37,17,0,0.0,0
3747,3,56,28,0,0.0,0
3748,11,65,37,1,0.0,0
3749,65,65,85,3,0.0,1
3750,5,47,34,1,0.0,0
3751,38,20,40,0,0.0,0
3752,109,19,98,0,0.0,0
3753,47,29,61,2,0.0,0
3754,9,74,50,6,0.0,0
3755,72,60,90,8,0.0,0
3756,3,18,14,0,0.0,0
3757,19,92,58,8,0.0,0
3758,66,35,66,2,0.0,0
3759,31,43,47,1,0.0,0
3760,17,95,61,4,0.0,0
3761,11,91,50,4,0.0,0
3762,15,11,21,1,0.0,0
3763,22,49,40,4,0.0,0
3764,12,38,34,1,0.0,1
3765,105,64,115,1,0.0,1
3766,82,69,99,2,0.0,0
3767,62,8,48,1,0.0,0
3768,17,34,26,2,0.0,0
3769,36,48,59,6,0.0,0
3770,70,56,85,3,0.0,0
3771,57,76,85,6,0.0,0
3772,17,65,54,4,0.0,0
3773,4,31,12,2,0.0,0
3774,3,4,7,0,0.0,1
3775,26,50,37,0,0.0,0
3776,31,69,57,1,0.0,1
3777,57,30,54,1,99.83,1
3778,11,88,57,7,0.0,0
3779,6,59,24,0,0.0,0
3780,15,67,44,5,0.0,0
3781,14,75,42,4,0.0,0
3782,5,45,22,5,0.0,0
3783,34,4,25,0,0.0,0
3784,22,26,37,0,0.0,0
3785,39,27,43,2,0.0,0
3786,14,46,42,7,0.0,0
3787,12,64,51,1,0.0,0
3788,20,91,72,5,0.0,0
3789,63,51,75,2,0.0,0
3790,2,50,27,3,0.0,0
3791,50,6,44,1,34.56,0
3792,14,59,38,3,105.82,0
3793,58,15,56,0,0.0,0
3794,49,30,49,1,0.0,0
3795,13,42,22,2,0.0,0
3796,36,37,50,4,0.0,0
3797,6,42,24,0,0.0,0
3798,68,35,67,1,0.0,0
3799,16,87,52,3,0.0,0
3800,19,6,25,1,0.0,0
3801,37,68,65,2,0.0,0
3802,52,18,42,2,0.0,0
3803,9,73,37,6,0.0,0
3804,33,29,39,1,0.0,0
3805,15,77,52,4,0.0,0
3806,14,59,36,7,0.0,0
3807,36,47,51,2,143.8,0
3808,15,17,21,0,0.0,0
3809,13,96,59,2,0.0,0
3810,55,22,43,1,0.0,0
3811,4,68,38,3,437.46,1
3812,34,69,53,3,0.0,0
3813,9,37,24,0,402.22,1
3814,1,49,22,5,0.0,0
3815,6,13,5,2,248.99,0
3816,28,34,43,1,0.0,0
3817,38,86,67,5,0.0,0
3818,1,53,24,3,0.0,1
3819,2,87,49,2,0.0,0
3820,70,51,78,5,0.0,0
3821,3,3,1,0,0.0,0
3822,68,42,74,0,0.0,0
3823,8,98,58,7,0.0,1
3824,41,32,56,5,0.0,0
3825,12,51,30,3,99.94,0
3826,59,85,85,8,0.0,0
3827,37,46,51,4,0.0,0
3828,16,21,24,1,0.0,0
3829,3,44,20,2,0.0,0
3830,40,11,40,1,0.0,0
3831,29,68,52,8,0.0,0
3832,1,1,1,0,0.0,0
3833,1,92,49,2,0.0,0
3834,50,63,74,3,0.0,0
3835,10,24,25,1,0.0,0
3836,31,99,64,5,0.0,0
3837,19,13,18,0,0.0,0
3838,60,98,95,8,76.97,0
3839,75,11,74,1,0.0,0
3840,173,100,187,8,0.0,0
3841,6,51,23,1,0.0,0
3842,60,17,57,2,0.0,0
3843,10,99,64,9,0.0,0
3844,27,82,68,2,0.0,0
3845,22,86,63,4,0.0,0
3846,1,24,14,0,294.46,1
3847,81,19,62,1,0.0,0
3848,3,37,21,2,36.76,1
3849,35,85,71,5,0.0,0
3850,47,8,40,0,0.0,0
3851,48,28,55,4,0.0,0
3852,5,5,5,0,0.0,0
3853,18,17,21,1,0.0,1
3854,54,36,66,4,0.0,0
3855,11,19,16,2,0.0,0
3856,19,64,47,1,0.0,0
3857,10,91,57,4,0.0,0
3858,19,98,59,3,0.0,0
3859,66,11,52,1,0.0,0
3860,19,54,48,2,0.0,0
3861,25,45,39,3,0.0,0
3862,16,47,39,2,0.0,0
3863,19,12,12,2,12.24,0
3864,1,21,1,3,0.0,0
3865,11,11,16,0,0.0,0
3866,18,92,59,3,0.0,0
3867,31,5,29,0,0.0,0
3868,18,81,64,2,0.0,0
3869,13,56,32,2,0.0,0
3870,15,20,22,1,0.0,0
3871,9,41,35,5,0.0,1
3872,78,46,79,3,0.0,0
3873,23,12,21,0,0.0,0
3874,1,70,26,4,0.0,0
3875,1,17,20,1,0.0,0
3876,109,19,85,1,0.0,0
3877,8,26,23,5,0.0,0
3878,50,48,57,2,0.0,0
3879,2,52,22,3,0.0,0
3880,77,96,114,4,0.0,0
3881,63,70,81,4,41.28,1
3882,26,55,51,3,0.0,0
3883,1,100,57,9,0.0,0
3884,9,75,45,5,0.0,0
3885,16,33,33,0,0.0,0
3886,19,62,46,3,0.0,0
3887,11,88,53,5,0.0,0
3888,2,23,9,2,0.0,0
3889,27,15,38,2,0.0,0
3890,23,27,35,2,0.0,0
3891,10,75,48,2,0.0,0
3892,2,64,37,5,0.0,0
3893,157,81,162,0,0.0,0
3894,20,51,46,1,0.0,0
3895,43,53,68,0,0.0,0
3896,19,78,47,4,242.17,0
3897,2,91,49,4,0.0,0
3898,12,82,50,2,0.0,0
3899,12,92,53,5,0.0,1
3900,55,51,64,4,0.0,0
3901,32,47,54,4,0.0,0
3902,10,4,11,0,0.0,0
3903,104,7,85,0,0.0,1
3904,12,35,29,1,0.0,0
3905,191,48,176,4,0.0,0
3906,167,73,166,5,52.25,0
3907,7,72,42,4,0.0,0
3908,12,45,31,1,0.0,0
3909,20,81,47,2,0.0,0
3910,33,81,63,3,0.0,0
3911,23,97,60,11,0.0,0
3912,105,96,123,7,0.0,0
3913,39,72,69,4,0.0,0
3914,8,19,12,1,0.0,0
3915,4,63,39,0,15.19,0
3916,35,38,37,6,0.0,0
3917,6,67,36,4,0.0,0
3918,47,59,64,5,0.0,0
3919,12,69,36,5,0.0,0
3920,12,13,16,0,0.0,0
3921,1,47,16,2,0.0,0
3922,37,61,61,5,0.0,0
3923,4,31,22,2,70.36,0
3924,45,80,77,5,0.0,0
3925,21,96,66,2,40.87,1
3926,47,22,53,2,73.98,1
3927,27,93,67,5,0.0,0
3928,3,86,41,4,0.0,0
3929,44,43,53,2,0.0,0
3930,3,67,32,3,32.87,1
3931,20,54,37,4,0.0,0
3932,6,10,13,0,0.0,0
3933,42,42,57,1,118.58,0
3934,73,64,82,8,0.0,0
3935,25,21,26,0,0.0,0
3936,23,80,52,0,0.0,0
3937,44,76,74,0,0.0,0
3938,1,66,39,7,0.0,0
3939,75,41,82,3,0.0,0
3940,7,24,14,1,0.0,0
3941,125,35,115,2,266.78,0
3942,40,56,53,5,0.0,0
3943,45,30,44,0,0.0,0
3944,33,57,59,0,0.0,0
3945,20,94,70,2,0.0,0
3946,26,47,40,3,0.0,0
3947,2,35,19,2,0.0,0
3948,30,19,37,1,0.0,0
3949,30,8,19,0,0.0,0
3950,67,26,61,1,0.0,0
3951,22,71,63,4,0.0,1
3952,3,30,12,2,0.0,0
3953,11,7,10,0,327.8,0
3954,32,67,56,4,0.0,0
3955,9,65,29,4,0.0,0
3956,10,36,26,1,0.0,0
3957,52,25,53,1,0.0,0
3958,27,37,41,0,0.0,0
3959,22,1,17,0,0.0,0
3960,12,15,14,0,0.0,0
3961,40,37,47,1,0.0,0
3962,11,13,12,0,0.0,0
3963,41,8,31,0,18.5,0
3964,3,5,1,1,0.0,0
3965,60,60,73,4,0.0,0
3966,21,73,56,2,16.39,1
3967,18,1,16,0,0.0,0
3968,29,36,41,1,0.0,1
3969,30,35,51,1,42.57,1
3970,5,66,32,5,0.0,0
3971,43,63,71,7,0.0,0
3972,10,23,18,0,0.0,0
3973,71,9,62,0,0.0,0
3974,52,34,61,1,0.0,0
3975,13,46,31,4,0.0,0
3976,50,78,73,5,0.0,1
3977,14,4,8,0,0.0,0
3978,4,30,7,1,0.0,0
3979,99,95,129,8,0.0,0
3980,32,75,66,1,0.0,0
3981,19,99,72,4,0.0,0
3982,16,72,50,1,0.0,0
3983,12,3,14,0,0.0,0
3984,120,14,102,0,0.0,0
3985,5,60,36,2,0.0,0
3986,12,77,53,3,0.0,0
3987,20,45,39,1,0.0,0
3988,20,96,61,8,0.0,0
3989,20,34,31,1,409.53,0
3990,6,45,31,4,0.0,0
3991,5,61,32,2,0.0,0
3992,9,83,53,4,0.0,0
3993,74,16,76,0,0.0,0
3994,4,66,40,3,0.0,0
3995,43,40,58,2,0.0,0
3996,43,17,44,1,0.0,0
3997,50,34,53,4,0.0,0
3998,66,16,56,0,0.0,0
3999,10,60,33,4,548.04,1
4000,8,66,42,3,333.39,1
4001,19,66,46,5,0.0,0
4002,10,90,52,2,0.0,0
4003,40,13,40,1,0.0,0
4004,31,56,48,5,0.0,0
4005,63,31,63,0,0.0,0
4006,3,34,21,0,0.0,0
4007,74,39,77,2,0.0,0
4008,11,67,41,4,0.0,0
4009,21,8,15,1,0.0,0
4010,18,87,56,10,0.0,0
4011,43,78,81,5,0.0,0
4012,17,55,38,1,0.0,0
4013,87,27,77,1,0.0,0
4014,70,93,107,2,0.0,0
4015,62,53,78,1,0.0,0
4016,3,39,22,1,0.0,0
4017,58,65,72,0,0.0,0
4018,46,17,39,1,0.0,0
4019,4,30,10,4,158.94,0
4020,4,53,31,2,0.0,0
4021,4,13,14,0,0.0,0
4022,1,21,13,1,0.0,0
4023,24,19,38,2,0.0,0
4024,109,53,111,0,0.0,0
4025,18,19,22,0,0.0,0
4026,24,57,48,5,0.0,0
4027,104,25,94,1,0.0,0
4028,9,86,52,4,0.0,0
4029,59,31,59,1,0.0,0
4030,24,81,52,5,0.0,0
4031,26,55,39,2,0.0,0
4032,13,23,24,0,410.91,0
4033,25,32,33,2,0.0,0
4034,3,62,27,5,0.0,0
4035,44,74,69,6,0.0,0
4036,11,10,23,0,0.0,0
4037,66,100,97,5,0.0,0
4038,14,72,50,4,0.0,0
4039,5,54,33,3,0.0,1
4040,36,52,61,4,0.0,0
4041,6,20,14,1,0.0,0
4042,43,32,42,1,0.0,0
4043,104,14,95,1,0.0,0
4044,46,50,60,1,0.0,0
4045,1,28,21,2,0.0,0
4046,28,53,52,1,0.0,0
4047,36,24,45,1,0.0,0
4048,53,79,93,5,0.0,0
4049,2,22,14,1,0.0,0
4050,20,30,38,4,0.0,0
4051,23,63,47,2,0.0,0
4052,6,4,9,1,0.0,0
4053,12,77,45,3,0.0,0
4054,18,59,46,6,19.55,0
4055,54,87,88,4,0.0,0
4056,80,8,57,0,0.0,0
4057,30,82,61,3,0.0,0
4058,16,12,19,1,0.0,0
4059,9,31,11,2,0.0,0
4060,121,78,135,3,0.0,0
4061,123,34,120,1,0.0,1
4062,78,82,109,3,0.0,0
4063,47,98,82,5,0.0,0
4064,12,75,53,6,141.12,0
4065,51,76,84,4,0.0,0
4066,16,49,26,3,0.0,0
4067,12,79,49,1,145.16,0
4068,41,57,62,1,0.0,0
4069,3,95,57,7,245.22,0
4070,2,93,49,5,0.0,0
4071,18,26,34,0,0.0,0
4072,18,18,19,1,0.0,1
4073,68,96,94,4,0.0,0
4074,5,86,43,4,0.0,1
4075,4,38,30,0,0.0,1
4076,5,81,49,3,0.0,0
4077,1,87,55,6,0.0,0
4078,3,88,39,7,0.0,0
4079,33,50,56,4,0.0,0
4080,17,8,21,1,0.0,0
4081,44,41,54,1,0.0,0
4082,148,6,125,0,0.0,0
4083,33,69,61,2,71.33,0
4084,2,44,25,3,0.0,0
4085,4,64,38,1,0.0,0
4086,64,29,70,6,0.0,0
4087,23,28,32,2,0.0,0
4088,53,11,56,0,0.0,0
4089,59,65,78,4,0.0,0
4090,79,19,82,1,0.0,0
4091,90,9,70,2,357.48,1
4092,25,27,28,0,0.0,0
4093,13,34,22,0,0.0,0
4094,98,44,105,1,0.0,0
4095,24,68,49,4,254.28,0
4096,2,100,59,6,0.0,0
4097,31,82,63,3,0.0,0
4098,27,15,31,1,0.0,0
4099,68,51,83,3,0.0,0
4100,32,13,27,0,0.0,0
4101,13,83,44,5,0.0,0
4102,102,49,107,2,0.0,0
4103,49,70,72,6,0.0,0
4104,30,56,54,2,0.0,0
4105,11,76,40,8,0.0,0
4106,15,51,35,2,0.0,0
4107,34,37,44,0,0.0,0
4108,3,17,1,0,252.5,0
4109,9,58,41,3,0.0,0
4110,38,87,70,5,221.11,1
4111,20,90,68,3,0.0,0
4112,16,29,23,3,0.0,0
4113,5,33,17,0,0.0,0
4114,18,60,38,3,0.0,0
4115,45,91,87,4,0.0,1
4116,10,89,54,7,0.0,0
4117,1,55,35,4,0.0,0
4118,34,10,31,0,198.2,0
4119,108,47,109,4,0.0,0
4120,29,23,26,1,0.0,0
4121,4,85,42,6,0.0,0
4122,12,21,20,1,0.0,0
4123,61,13,57,0,0.0,0
4124,8,33,32,3,0.0,0
4125,29,24,25,1,0.0,0
4126,16,11,19,0,0.0,0
4127,7,17,12,1,0.0,0
4128,51,68,75,2,0.0,1
4129,41,47,56,1,0.0,0
4130,33,25,37,0,0.0,0
4131,9,94,48,4,0.0,0
4132,4,73,33,3,0.0,0
4133,26,21,29,1,0.0,0
4134,25,84,54,3,0.0,0
4135,7,83,46,7,0.0,0
4136,2,83,41,7,0.0,1
4137,3,12,1,0,0.0,0
4138,148,37,146,1,0.0,0
4139,46,42,58,5,0.0,0
4140,77,17,57,1,0.0,0
4141,7,48,30,3,0.0,0
4142,97,28,90,1,0.0,0
4143,5,41,17,5,129.42,0
4144,22,99,68,4,0.0,0
